the 0th hypergraph
1 6 17 50 64 76 79 100 116 304 457 572 863 
2 4 5 38 302 308 414 479 579 614 683 734 899 
0 5 12 20 25 26 66 335 396 437 459 476 979 
0 8 21 22 39 107 165 376 447 520 527 559 919 
1 20 22 24 35 43 139 142 166 336 456 931 994 
0 1 2 11 13 17 46 108 191 307 463 469 474 
0 3 55 72 87 122 139 333 342 566 627 742 967 
1 2 3 12 38 45 80 162 303 307 406 660 877 
0 1 3 47 48 61 78 95 319 405 462 488 824 
0 2 10 23 45 49 53 83 106 132 494 533 771 
0 1 16 17 57 120 341 354 502 515 599 695 792 
0 2 10 17 30 61 153 299 318 348 397 742 819 
0 13 19 26 33 45 163 181 297 409 424 580 630 
1 14 53 58 65 85 92 313 435 447 481 651 852 
1 2 13 33 58 68 76 111 131 161 330 383 957 
0 72 84 330 401 480 508 596 639 653 742 812 830 
0 1 2 6 30 50 81 86 107 112 133 166 708 
0 1 3 11 28 49 71 162 167 360 363 431 752 
2 3 5 6 14 18 30 49 102 145 392 461 616 
0 1 2 13 45 89 93 101 167 323 663 710 795 
0 6 10 17 24 46 91 94 96 178 286 333 354 
0 1 3 5 13 30 67 106 344 360 554 618 843 
1 2 9 11 13 16 22 23 55 59 79 101 154 
0 1 3 8 11 45 61 73 102 115 176 393 486 
0 3 14 58 130 293 490 526 545 563 624 661 926 
0 1 8 10 14 72 83 151 288 293 498 524 915 
6 34 44 45 58 124 172 362 386 463 552 688 823 
0 1 4 20 26 288 291 361 369 516 537 807 838 
0 3 4 15 19 20 34 51 286 292 456 594 612 
1 2 29 69 87 93 95 300 305 379 682 774 864 
0 1 3 7 21 24 28 66 95 301 597 790 982 
1 4 9 10 20 22 79 119 146 378 444 534 570 
2 3 27 43 53 124 125 154 353 374 404 477 646 
2 3 4 10 17 33 67 96 103 138 338 770 928 
0 1 2 4 9 15 26 39 61 174 178 361 459 
0 1 3 4 18 58 62 133 134 297 361 632 887 
0 11 13 19 54 62 68 175 411 416 423 427 674 
1 3 19 62 90 326 327 372 382 388 689 799 893 
0 1 3 9 13 34 97 177 289 306 418 541 972 
0 1 19 21 39 68 100 110 166 285 399 800 838 
0 1 3 6 22 35 104 183 315 330 354 504 942 
22 28 29 39 72 89 118 158 287 372 422 593 715 
0 2 19 24 25 31 41 69 75 122 144 637 742 
0 6 8 19 24 49 131 406 478 604 697 769 986 
2 3 7 23 26 45 81 107 319 438 539 786 917 
1 2 14 15 32 35 38 41 67 381 756 888 986 
0 1 7 8 16 21 53 321 372 416 418 509 950 
0 1 7 106 128 290 292 366 399 536 598 633 839 
0 6 8 41 42 72 276 288 306 321 506 535 827 
0 1 64 105 312 451 459 570 595 609 631 712 843 
0 1 6 39 105 117 139 172 275 290 333 608 762 
0 1 2 6 12 23 38 115 179 281 407 680 871 
2 3 4 25 29 126 323 362 408 432 535 599 713 
2 13 14 38 41 46 355 474 500 589 602 613 858 
1 3 11 60 133 152 328 329 351 395 513 713 782 
0 1 4 6 7 14 36 52 69 465 483 490 928 
0 1 2 7 12 37 51 56 83 124 399 469 659 
0 2 4 23 46 47 48 217 541 639 767 816 957 
0 1 2 6 48 110 115 178 281 340 359 377 452 
11 26 32 137 318 431 433 500 584 607 682 753 930 
0 1 3 15 28 37 40 107 119 431 732 853 875 
1 4 10 28 112 113 136 184 476 487 733 783 876 
0 11 14 36 77 153 298 490 512 518 526 743 981 
0 1 6 19 45 84 128 293 296 351 481 734 866 
0 1 4 13 84 134 354 428 452 508 595 605 706 
1 20 31 32 92 106 117 125 274 306 393 402 627 
1 2 30 38 41 100 131 304 340 522 572 740 741 
0 2 4 7 10 15 18 54 123 290 362 450 793 
4 13 14 16 101 119 134 154 317 349 478 544 989 
0 1 4 15 16 24 99 135 158 377 472 486 560 
3 6 7 9 25 59 118 391 582 616 667 869 904 
0 4 9 55 61 79 142 328 483 579 655 728 851 
0 1 23 27 83 165 271 274 348 411 504 582 612 
2 3 9 12 27 34 35 47 60 379 436 552 794 
0 6 10 34 66 286 328 357 372 455 474 716 866 
0 1 8 45 53 90 122 138 167 293 388 654 829 
6 64 80 98 151 364 382 488 546 623 800 818 985 
0 4 6 8 23 29 33 46 54 169 349 382 433 
0 3 8 19 26 37 48 81 137 141 351 601 708 
1 6 11 23 29 74 83 98 424 524 531 789 969 
1 3 8 16 49 104 108 169 336 378 402 533 741 
0 4 21 33 80 84 131 152 411 486 507 564 826 
0 10 14 15 53 64 92 137 598 630 698 782 818 
0 2 4 10 25 27 80 160 271 391 503 910 975 
0 1 3 8 13 27 35 36 78 284 703 707 941 
0 1 4 20 40 70 125 319 396 431 530 600 625 
0 1 3 6 28 52 180 266 318 400 573 593 811 
2 3 10 35 51 93 115 139 288 293 373 419 620 
0 1 12 18 24 27 36 43 112 540 742 744 930 
0 3 8 25 97 118 444 505 551 572 604 695 859 
0 1 6 17 38 49 71 93 120 179 315 389 834 
1 5 10 32 57 60 95 165 272 338 557 800 965 
1 5 19 32 60 72 86 143 339 345 368 543 939 
0 6 15 18 147 270 351 356 397 403 436 570 720 
0 1 6 28 53 137 152 184 472 477 503 515 683 
19 20 53 59 80 149 627 696 735 785 820 947 981 
0 12 17 20 34 44 146 450 500 531 725 763 770 
1 21 31 89 156 157 346 429 483 541 590 816 853 
0 6 19 30 53 75 179 355 408 427 507 598 789 
0 22 24 27 39 98 277 282 343 426 480 653 888 
0 7 9 10 12 74 130 316 368 390 517 554 609 
2 4 5 6 40 42 101 183 264 409 414 447 720 
0 1 11 15 39 55 142 278 292 296 633 688 932 
4 7 16 24 28 300 309 325 372 436 447 480 861 
0 1 2 33 34 71 77 86 285 432 516 943 956 
0 1 7 29 48 121 130 279 316 320 451 644 771 
0 5 10 12 13 14 32 69 107 139 180 664 935 
0 2 11 22 117 315 324 340 395 457 709 807 956 
1 2 5 6 24 86 143 168 276 332 440 470 886 
0 1 3 8 12 74 162 356 365 413 456 505 804 
0 4 7 27 38 41 42 44 73 141 172 251 755 
0 3 8 13 20 70 180 417 468 514 565 716 939 
0 1 9 28 36 41 68 124 163 340 589 759 805 
0 1 3 4 6 14 25 33 94 157 278 492 495 
0 2 5 6 21 44 118 121 138 302 319 427 681 
0 1 2 5 12 13 29 56 255 416 849 874 879 
0 4 5 7 81 89 161 273 369 377 389 489 509 
0 15 26 94 108 112 133 283 302 309 379 450 743 
0 1 2 5 15 23 29 74 264 297 360 390 687 
0 3 14 18 39 43 93 147 182 255 259 376 458 
2 8 15 19 53 79 131 170 375 446 448 598 695 
0 3 5 7 50 95 283 342 493 507 696 711 775 
0 1 3 5 18 26 97 108 156 296 409 606 767 
0 10 34 49 56 58 77 86 122 342 498 640 819 
0 2 12 19 60 123 127 257 269 295 474 803 875 
0 2 26 49 50 79 96 155 162 287 291 322 801 
3 7 10 15 59 66 152 159 304 328 430 555 920 
0 2 3 32 41 50 51 100 128 137 273 389 588 
0 4 11 13 16 17 22 63 91 163 175 269 333 
0 1 22 27 35 40 92 107 130 170 555 843 847 
2 3 9 11 28 36 37 40 85 253 295 357 756 
0 5 7 43 51 86 143 144 260 290 315 488 559 
0 20 38 46 90 95 267 332 533 552 684 726 768 
0 1 2 3 5 12 21 45 51 435 578 607 931 
0 1 8 23 29 38 40 84 150 521 686 689 902 
0 1 4 5 13 14 15 98 150 277 310 499 994 
0 12 14 36 46 49 130 315 321 420 608 890 940 
2 7 19 21 32 51 59 88 99 104 156 305 517 
0 1 4 10 14 123 129 141 295 454 628 764 912 
0 4 10 25 28 64 115 308 346 615 656 765 782 
0 4 55 57 59 63 139 161 259 300 720 873 993 
1 2 3 4 9 32 41 171 305 336 358 519 618 
2 3 11 15 35 122 295 307 341 440 445 560 642 
1 3 8 13 110 125 141 144 272 381 396 471 691 
0 1 4 11 28 45 52 69 177 326 387 532 891 
1 2 5 10 13 14 21 22 29 35 63 89 258 
5 9 43 102 122 149 162 285 352 465 533 851 871 
0 1 3 13 50 52 53 84 97 174 402 762 890 
1 8 21 29 33 70 126 175 252 352 432 443 494 
0 12 14 26 90 286 325 340 391 538 589 679 827 
3 4 9 15 25 61 74 93 250 259 400 544 779 
2 8 37 47 101 140 168 300 456 605 616 671 679 
1 11 15 35 47 52 100 121 130 322 364 739 995 
0 1 9 11 13 16 25 50 52 420 628 673 728 
10 18 97 103 143 326 365 366 369 489 549 572 806 
1 3 4 5 14 150 160 243 374 414 503 707 844 
1 4 6 11 17 27 30 47 122 438 615 705 732 
0 2 18 49 130 152 346 403 501 592 746 780 916 
4 5 10 32 106 107 145 260 267 429 510 535 658 
0 2 3 15 21 27 54 134 156 246 271 687 804 
15 20 23 125 262 324 330 388 394 445 599 613 839 
0 7 18 22 74 106 116 149 365 366 373 496 526 
0 1 3 8 13 28 38 55 289 339 404 416 739 
0 4 6 22 53 241 265 311 322 374 437 556 678 
8 12 19 64 76 170 176 240 553 837 840 855 977 
0 1 5 6 15 17 23 58 114 126 382 541 573 
2 3 6 7 76 79 103 246 359 378 533 545 671 
0 7 23 44 47 48 51 55 70 96 250 363 802 
1 2 4 5 6 7 31 46 176 281 380 676 755 
0 1 2 28 63 70 108 120 507 547 564 659 765 
0 4 5 12 17 18 24 27 44 46 255 302 799 
0 1 9 11 16 120 152 240 259 262 344 679 713 
0 1 12 25 35 91 97 176 308 396 453 636 758 
12 28 52 59 128 239 240 376 397 412 523 567 646 
0 1 5 9 12 90 112 177 417 534 671 956 965 
0 13 14 29 45 48 121 129 451 519 765 812 957 
0 1 2 3 37 39 57 92 286 305 437 471 583 
6 31 45 57 181 310 319 419 436 552 649 758 779 
0 1 6 28 35 38 85 268 320 507 653 698 973 
0 1 4 5 16 47 49 100 180 292 331 362 562 
0 2 28 34 115 169 329 362 446 525 549 623 923 
0 6 9 23 28 37 94 447 525 527 578 766 955 
0 11 22 27 64 167 264 287 464 530 548 759 790 
0 1 4 13 35 37 48 68 78 113 393 562 728 
2 3 9 11 15 117 118 165 278 353 798 858 875 
0 7 12 17 34 54 94 121 125 181 290 441 574 
2 5 8 40 45 98 102 164 178 261 266 389 720 
0 1 2 24 32 42 76 149 158 167 359 440 481 
0 1 13 14 75 76 93 235 240 258 267 289 997 
8 53 75 110 125 235 280 292 327 398 669 690 945 
2 5 6 24 43 47 129 258 316 320 345 536 950 
0 5 10 23 52 136 196 506 608 782 844 909 929 
2 4 5 17 21 60 71 95 101 115 266 357 915 
0 2 7 26 36 150 233 287 293 306 398 437 865 
0 1 2 9 19 42 71 103 330 494 515 811 906 
0 12 13 15 59 87 109 133 136 449 712 852 927 
4 7 10 20 29 119 151 165 249 317 357 564 907 
0 1 7 8 10 17 20 83 235 293 304 716 867 
0 1 9 16 32 53 249 280 465 590 624 712 808 
0 3 8 13 58 83 177 236 275 467 601 751 955 
0 1 9 19 27 28 33 58 141 422 551 553 587 
1 4 5 12 18 22 27 29 33 91 602 690 697 
1 45 65 66 239 241 367 511 519 520 626 907 928 
0 2 6 12 18 21 33 88 118 306 498 614 717 
1 2 3 12 15 24 28 43 78 88 327 460 818 
0 1 6 33 37 40 73 89 113 267 368 750 805 
1 32 56 94 132 256 337 512 523 529 536 542 942 
1 6 8 16 26 241 305 427 527 634 672 785 960 
0 1 2 11 23 36 83 252 264 348 550 590 819 
0 1 4 20 41 69 164 180 271 278 466 472 701 
0 1 5 6 9 15 27 82 155 173 247 288 854 
4 7 12 14 15 17 46 232 234 278 384 544 774 
1 4 5 19 32 48 50 375 395 442 507 775 875 
2 10 11 28 38 79 113 270 283 307 466 580 990 
0 2 4 5 19 21 44 65 145 151 340 371 538 
0 7 8 12 39 122 255 369 405 428 571 852 906 
0 1 3 4 17 20 28 64 131 184 554 681 907 
0 1 3 48 131 136 262 312 340 421 508 520 586 
0 7 10 37 38 284 412 416 424 551 564 835 967 
0 1 2 3 31 56 105 171 231 269 401 438 761 
0 5 8 48 85 120 319 374 410 439 735 785 947 
0 6 7 12 32 279 295 323 329 355 383 389 722 
0 34 48 64 65 73 163 177 265 337 536 588 991 
0 9 13 40 90 153 219 282 288 315 507 671 783 
0 3 4 8 15 124 182 293 348 497 498 650 953 
0 10 27 84 120 142 234 260 268 356 486 651 905 
1 8 28 47 171 222 238 253 329 425 439 564 818 
1 3 6 9 12 31 237 272 387 486 570 862 951 
0 1 6 13 14 59 74 123 219 222 357 480 790 
6 7 9 14 18 28 170 224 235 276 349 723 816 
2 18 54 77 134 159 262 277 410 559 864 908 936 
1 7 8 10 28 43 110 176 222 283 355 475 604 
0 1 2 15 19 23 96 160 247 484 485 693 698 
0 2 4 10 29 35 45 184 255 271 360 476 539 
0 2 4 7 32 65 127 137 263 286 405 692 823 
0 2 3 5 25 28 45 169 296 340 342 404 504 
3 5 7 8 28 30 63 171 280 405 443 607 629 
1 4 17 20 180 224 285 400 514 549 713 834 845 
0 5 8 33 42 45 68 148 360 362 401 547 769 
0 1 16 21 25 42 45 256 312 368 460 472 688 
1 3 8 9 10 13 17 60 74 171 236 662 887 
0 19 24 26 27 28 47 82 109 404 405 449 508 
0 4 15 20 55 78 89 256 282 415 421 501 552 
0 1 5 11 30 78 158 162 222 281 373 500 716 
0 1 3 5 6 7 39 59 150 233 258 394 952 
0 1 16 20 38 56 88 139 310 335 358 680 820 
0 12 18 19 24 45 152 235 272 343 569 746 841 
0 2 3 4 8 16 25 90 223 257 374 523 661 
0 2 5 8 9 14 32 35 47 96 222 275 315 
0 1 4 24 42 69 88 121 131 165 435 558 729 
2 5 10 15 27 35 84 102 150 275 306 781 850 
0 4 17 32 283 445 469 478 628 754 785 819 887 
0 2 5 7 30 60 144 290 385 400 409 463 897 
0 3 4 15 75 91 144 239 378 513 844 869 870 
1 27 29 78 84 106 237 276 495 534 567 644 737 
46 62 75 89 102 106 215 279 329 413 435 520 774 
0 1 3 13 43 56 164 252 460 586 631 653 721 
0 4 15 80 101 140 152 218 230 263 292 434 771 
0 3 9 24 27 61 82 263 273 369 383 437 472 
0 1 2 4 11 20 136 164 241 375 416 482 585 
1 4 5 15 23 32 58 63 158 338 394 516 917 
0 6 8 12 19 84 160 301 343 345 390 482 502 
0 2 15 98 99 106 109 173 225 242 337 362 740 
0 2 13 76 82 92 139 141 208 210 337 772 904 
2 3 6 19 36 55 96 144 265 316 337 427 814 
0 4 24 40 51 123 295 337 367 470 501 571 583 
0 2 3 11 12 47 116 171 318 556 558 821 863 
2 3 10 20 47 95 120 138 273 354 485 574 732 
0 2 3 25 41 48 92 219 386 391 518 538 765 
0 2 3 5 6 25 32 34 38 63 134 325 466 
0 2 16 54 66 248 275 499 531 568 709 874 894 
0 37 41 44 50 81 210 359 376 473 527 542 629 
0 1 2 72 74 262 271 276 395 449 587 805 806 
3 5 21 30 106 175 223 308 313 341 410 708 959 
0 1 46 97 119 125 179 213 288 299 323 428 843 
5 19 22 68 72 81 84 93 292 361 399 438 499 
0 16 17 33 115 133 147 218 321 325 345 631 861 
1 2 8 29 43 82 97 117 267 268 546 583 957 
1 8 33 85 95 111 184 230 270 338 515 614 884 
0 1 16 31 64 75 83 87 172 181 677 690 720 
1 2 3 11 57 65 122 150 180 270 400 820 831 
10 20 25 33 43 54 82 487 574 575 634 760 890 
0 1 5 40 101 139 234 322 345 496 562 645 814 
0 3 7 22 35 38 67 282 318 338 372 652 885 
0 15 68 70 75 164 412 579 616 678 697 722 952 
0 3 11 20 23 50 55 153 225 436 543 655 816 
0 1 4 8 20 32 42 77 101 108 173 472 542 
0 3 8 11 12 19 46 51 80 315 327 412 774 
0 1 3 4 6 19 46 114 127 230 264 321 419 
2 6 11 12 20 38 43 99 242 283 405 429 934 
2 7 10 20 52 105 164 252 273 359 438 830 837 
0 3 5 22 46 105 132 225 236 242 350 529 770 
5 9 33 34 66 85 90 139 217 258 320 386 987 
0 1 2 8 26 143 315 318 432 563 603 625 930 
2 3 8 32 54 134 248 284 316 328 588 779 992 
0 11 18 24 84 98 123 129 138 204 252 297 639 
0 7 13 25 53 66 74 158 198 246 263 597 973 
10 11 12 16 28 137 141 285 323 368 415 491 793 
0 21 37 264 358 391 414 628 755 891 924 948 970 
1 2 5 7 10 11 12 23 66 285 378 624 842 
0 1 2 9 53 213 229 242 333 429 462 541 620 
0 1 26 50 74 116 181 227 423 459 582 601 885 
0 2 3 16 76 117 178 239 253 298 344 493 959 
0 3 12 46 55 73 284 312 316 337 364 376 751 
0 8 10 22 48 90 93 225 349 360 385 390 808 
16 24 40 44 74 109 114 163 184 547 600 827 935 
0 2 7 15 19 22 105 308 313 367 413 637 788 
2 3 9 15 27 37 55 60 178 278 384 496 865 
0 3 30 145 172 223 289 467 469 602 759 880 923 
0 5 9 19 21 108 119 155 181 407 443 718 989 
0 4 57 224 260 355 359 361 402 428 434 636 678 
1 7 206 227 269 315 321 414 462 732 902 931 982 
2 5 7 45 69 137 207 223 234 258 359 615 867 
0 12 21 23 60 178 301 305 320 352 354 476 856 
0 1 29 31 46 52 203 217 318 380 528 671 834 
0 1 3 5 12 16 35 51 114 143 389 423 606 
0 3 6 17 23 26 34 99 102 222 279 333 503 
0 4 36 104 129 207 234 280 293 460 535 697 698 
2 21 28 33 51 53 233 320 336 455 563 573 918 
0 3 20 23 31 47 197 225 236 321 327 375 598 
0 4 22 29 39 61 173 303 342 433 616 781 975 
0 1 2 10 11 18 27 49 50 209 320 724 856 
1 5 8 13 65 79 122 195 378 388 392 428 569 
0 1 3 16 99 146 155 183 205 240 413 619 877 
0 6 13 18 35 178 184 206 257 280 334 391 431 
1 3 13 30 31 53 98 131 226 429 479 661 669 
3 21 56 78 94 101 153 250 254 414 477 569 714 
0 1 2 6 7 38 72 230 278 334 796 843 953 
1 2 7 8 32 42 54 60 399 715 807 910 984 
0 2 17 53 77 104 127 146 173 244 387 395 730 
0 1 2 5 10 23 36 39 42 165 383 932 984 
2 14 15 29 51 76 101 153 190 197 229 416 813 
3 12 20 36 64 115 158 205 274 300 406 640 719 
0 3 8 16 33 50 55 216 241 286 287 378 457 
0 4 12 30 79 114 116 117 189 207 229 278 346 
0 4 53 65 105 135 210 216 287 376 465 470 561 
2 14 26 48 63 279 330 348 350 489 556 645 937 
0 1 18 30 91 133 196 208 234 247 256 337 418 
0 2 33 37 39 56 62 107 136 230 237 358 829 
1 3 6 9 39 43 124 221 534 548 796 934 984 
0 7 9 58 95 111 192 242 270 361 408 545 694 
0 1 2 5 6 8 9 27 30 51 150 211 438 
0 6 9 25 46 124 152 238 279 309 372 408 426 
3 5 53 54 104 124 224 355 514 603 685 720 905 
2 6 12 13 15 84 114 278 292 383 524 791 993 
3 26 29 37 54 63 67 136 293 805 869 897 983 
0 5 41 46 77 88 112 211 241 274 324 333 549 
0 3 4 9 14 15 51 102 116 264 721 876 971 
2 17 70 78 199 216 271 452 523 561 623 811 879 
1 10 11 12 60 155 200 228 318 390 502 541 723 
0 1 3 11 97 102 134 137 139 224 272 490 767 
0 1 5 8 41 135 252 310 324 342 397 667 889 
4 28 35 49 116 127 177 189 193 203 223 269 483 
0 2 10 17 23 27 57 59 79 176 214 405 611 
0 1 7 12 13 85 125 465 559 570 711 717 802 
0 3 15 23 66 181 195 324 346 381 566 708 731 
0 1 4 22 53 64 148 180 216 262 268 552 569 
1 2 5 18 62 172 320 400 427 435 473 812 872 
0 1 3 49 73 188 248 259 392 650 676 934 950 
0 1 6 9 20 73 122 237 275 358 418 496 911 
0 7 63 87 88 149 342 430 441 691 695 864 926 
10 16 19 38 58 68 139 203 234 443 663 700 872 
2 6 8 31 44 134 141 196 239 251 287 596 711 
0 1 3 9 27 78 88 153 211 249 368 551 975 
0 2 15 25 27 67 79 89 120 138 314 436 750 
1 8 60 89 108 136 222 236 327 440 490 810 973 
1 14 22 36 74 75 261 334 353 390 820 898 923 
1 14 18 21 35 42 82 176 201 350 410 729 859 
0 2 20 36 82 131 141 170 247 256 304 674 923 
0 1 5 16 92 158 195 218 225 264 299 348 603 
0 1 8 12 26 41 67 112 225 260 265 528 706 
0 1 2 4 34 94 224 303 341 430 612 709 757 
0 11 24 64 182 239 242 339 404 586 600 648 716 
0 5 13 22 30 37 108 137 154 169 393 581 988 
6 7 8 10 17 50 51 63 218 254 280 348 397 
2 10 21 42 55 89 150 231 432 453 480 633 998 
0 7 32 37 67 189 219 247 334 407 473 637 993 
1 6 9 10 14 45 89 201 217 236 257 276 495 
0 1 2 4 9 41 42 78 120 249 498 500 710 
0 5 7 13 16 20 43 81 445 634 675 798 925 
0 1 2 4 6 57 94 112 223 297 380 639 949 
0 2 9 18 27 80 209 212 220 246 334 573 616 
1 2 15 21 23 31 33 65 115 405 578 629 643 
1 2 12 27 47 49 119 193 285 382 557 860 989 
0 5 9 18 20 23 131 340 529 592 692 926 937 
1 3 9 28 37 216 296 464 466 501 637 798 929 
0 1 4 36 64 71 75 208 263 377 550 604 670 
0 2 3 5 29 58 94 118 134 142 184 299 347 
5 8 10 11 18 28 32 218 423 475 482 679 812 
0 3 9 10 30 59 71 203 217 342 438 512 513 
0 1 2 3 22 29 66 202 205 369 466 668 718 
2 4 5 6 25 62 69 75 189 373 401 773 946 
14 18 20 63 196 226 293 327 384 457 805 941 972 
0 2 11 99 129 203 211 220 248 284 348 433 686 
6 12 32 59 83 105 109 127 269 357 472 659 996 
1 3 6 14 15 46 50 72 96 112 123 136 150 
0 5 9 12 59 80 99 133 242 271 341 856 861 
1 7 21 35 43 72 74 113 148 239 332 389 398 
0 15 26 38 43 69 103 154 268 646 754 939 985 
0 2 4 16 24 52 56 84 96 190 271 352 603 
0 4 16 21 71 79 165 184 226 248 369 602 759 
0 5 12 79 117 382 390 414 627 840 966 978 991 
1 3 14 18 50 54 174 191 347 386 621 649 711 
0 3 19 28 32 36 47 187 195 271 329 513 705 
7 45 111 179 354 374 455 461 484 487 541 565 778 
0 79 104 200 243 346 361 399 573 622 634 645 681 
0 12 45 55 87 161 223 228 317 352 563 753 874 
0 2 4 19 40 101 143 211 220 261 396 480 984 
0 2 4 21 29 86 94 108 211 254 258 494 610 
1 2 10 12 15 19 33 111 144 157 205 604 900 
0 26 41 49 61 88 111 187 295 527 546 757 791 
3 5 23 78 162 198 293 298 763 801 839 988 996 
2 17 22 76 87 193 197 206 207 214 228 235 303 
0 1 3 6 8 22 31 36 38 187 268 316 360 
0 1 3 4 14 16 38 50 195 245 375 467 553 
0 1 2 5 7 45 49 108 312 320 539 681 765 
0 1 4 5 6 16 65 109 131 178 393 395 659 
0 1 8 66 119 212 235 393 459 901 907 919 995 
0 1 6 28 31 45 64 221 280 391 398 515 593 
0 1 9 19 69 188 274 328 390 434 593 602 798 
0 9 34 45 74 82 197 233 319 437 935 937 978 
2 3 5 23 37 64 110 117 161 392 462 793 889 
0 4 12 20 93 174 226 255 316 498 788 908 979 
0 1 17 20 39 81 93 209 296 366 377 485 677 
5 11 22 25 27 50 52 82 202 209 228 398 679 
0 1 2 3 46 341 348 519 735 884 909 922 933 
0 1 6 50 137 198 208 214 234 260 291 298 367 
0 4 7 10 11 65 142 192 357 379 429 976 996 
3 9 37 59 74 114 116 134 152 596 822 839 883 
5 8 14 23 52 144 164 181 233 404 413 541 699 
7 73 146 316 356 431 440 482 489 552 576 585 992 
0 2 8 17 32 85 233 237 243 361 524 794 946 
0 2 3 24 71 87 136 267 280 326 561 651 836 
1 2 4 5 12 39 44 72 157 188 225 231 586 
0 14 17 21 30 102 155 173 289 368 371 600 810 
0 3 5 15 36 38 50 95 108 118 195 619 797 
1 4 6 7 64 81 89 239 372 504 626 697 825 
0 3 4 6 13 32 85 142 169 180 432 465 583 
0 1 2 3 4 71 193 227 306 355 828 863 948 
0 3 4 6 39 55 65 77 287 430 625 705 977 
0 3 4 11 22 42 44 67 83 94 185 427 757 
0 1 3 4 245 262 294 362 370 416 440 486 518 
0 1 13 15 26 53 59 110 140 198 261 333 351 
0 12 84 201 210 282 284 292 309 315 359 731 958 
0 2 4 9 18 47 68 152 161 217 463 483 599 
1 17 20 39 84 161 182 192 297 318 412 456 489 
0 1 2 11 27 33 54 70 229 279 291 413 567 
0 2 16 20 32 54 92 97 239 289 384 411 609 
0 1 3 4 9 44 74 123 280 287 390 640 797 
0 4 11 16 23 24 91 97 121 280 299 361 486 
1 4 11 12 17 22 24 27 117 160 232 450 594 
1 6 9 16 43 91 94 120 125 162 327 367 421 
0 5 11 13 26 29 42 47 128 189 243 392 862 
0 1 3 10 61 101 247 256 273 278 339 738 806 
0 1 3 5 23 25 35 66 94 209 310 331 549 
0 2 3 8 115 241 261 376 466 608 705 776 784 
0 5 22 47 215 222 268 519 521 559 595 767 881 
13 24 31 38 53 89 195 395 433 499 628 631 714 
3 5 11 27 83 93 97 116 375 527 711 714 944 
0 1 6 8 33 71 168 261 266 343 417 456 650 
0 1 3 15 19 85 94 121 274 289 329 533 833 
0 2 7 11 18 53 71 78 171 272 413 611 776 
0 6 8 9 11 13 93 99 525 733 823 956 986 
1 15 36 79 134 165 169 224 429 457 515 825 963 
0 3 7 13 31 118 145 158 194 238 270 345 634 
0 15 16 66 100 142 201 208 232 372 579 590 655 
0 1 2 45 178 185 225 252 383 446 571 611 979 
1 2 43 56 119 161 242 501 659 747 890 911 986 
0 3 23 66 170 208 217 273 287 326 341 434 788 
0 2 28 29 34 110 160 185 195 268 273 309 454 
0 1 6 9 16 75 85 295 298 449 479 592 596 
0 1 8 18 41 175 201 216 223 265 285 357 382 
0 2 9 18 20 28 223 312 326 481 837 918 927 
0 1 2 5 9 85 90 146 201 255 465 554 584 
0 1 2 15 24 139 144 216 309 583 603 846 952 
2 5 6 13 20 36 212 233 324 367 380 488 675 
0 4 10 31 67 107 115 228 337 422 481 557 897 
0 1 4 12 17 28 37 111 247 268 299 310 394 
0 11 13 35 45 97 114 332 351 388 501 532 560 
0 11 14 168 307 322 339 400 502 556 590 655 989 
0 8 34 70 121 132 150 284 360 608 634 713 844 
0 6 14 17 58 170 201 203 213 230 677 872 928 
0 16 72 87 150 153 154 254 297 357 366 400 552 
7 15 27 52 86 143 165 215 229 251 415 484 795 
0 5 8 36 47 74 88 137 142 164 395 431 701 
0 2 5 15 18 19 30 65 67 310 363 445 490 
1 3 6 13 161 200 245 256 299 345 426 614 803 
0 5 16 37 115 220 480 510 529 709 856 870 961 
0 1 16 41 64 67 205 268 436 496 532 806 970 
1 3 21 74 75 129 134 182 214 256 691 719 790 
0 8 38 65 101 152 235 264 397 418 425 674 941 
0 4 8 9 26 35 63 214 256 325 331 813 876 
0 3 9 34 200 233 267 331 343 508 693 873 906 
0 3 9 13 19 23 244 273 379 539 593 662 844 
0 1 2 52 67 149 162 199 213 227 340 348 450 
1 2 8 29 80 84 125 130 172 197 201 320 526 
0 4 13 17 62 67 293 299 333 339 709 710 788 
0 6 7 13 65 82 86 209 258 273 442 585 951 
1 4 17 38 64 93 380 402 406 539 600 760 854 
1 2 3 4 47 194 211 236 332 346 621 711 807 
0 1 3 17 45 79 120 204 278 285 329 460 669 
0 9 10 64 184 192 201 241 311 327 724 807 854 
0 6 19 46 62 157 187 260 491 493 651 731 795 
0 2 5 6 34 163 294 371 449 470 488 510 574 
0 1 17 94 109 138 203 266 371 426 471 643 675 
0 1 2 5 54 59 84 93 101 106 484 497 964 
3 5 7 183 197 213 223 244 365 554 571 682 784 
0 1 2 3 6 10 40 117 161 191 306 507 910 
0 2 8 22 34 185 212 256 413 576 639 941 976 
0 1 15 34 182 210 247 353 396 686 696 730 982 
0 2 3 6 16 51 77 271 277 507 553 608 681 
0 1 37 69 170 172 180 217 254 286 309 342 869 
1 3 27 33 47 49 76 217 237 302 461 500 517 
1 2 3 13 20 25 76 195 349 408 484 603 847 
2 13 15 31 84 103 106 137 215 359 371 493 731 
0 1 5 6 15 19 27 70 126 183 400 501 659 
0 1 2 24 31 55 65 173 177 194 244 310 792 
0 2 9 89 221 294 308 343 401 775 797 918 927 
