the 0th hypergraph
546 633 649 675 897 
77 331 649 806 926 
273 588 641 782 941 
24 113 217 849 944 
335 478 670 714 825 
19 42 275 416 914 
76 199 317 676 897 
4 93 435 495 614 
305 391 495 617 618 
56 334 411 494 553 
149 221 288 440 566 
168 195 382 777 934 
185 262 394 450 528 
495 647 792 842 990 
350 413 442 500 964 
222 356 367 891 915 
25 139 187 287 998 
82 295 362 826 994 
522 607 613 744 970 
25 73 376 843 877 
197 228 330 587 679 
6 153 160 425 670 
55 352 630 649 810 
467 733 742 880 968 
211 425 830 901 992 
451 682 707 723 961 
120 190 326 415 607 
101 159 699 790 890 
121 270 617 789 842 
96 283 402 485 970 
27 404 675 731 942 
173 188 492 673 684 
201 262 366 497 752 
242 262 558 680 956 
243 259 400 401 731 
37 523 533 926 927 
42 314 492 501 847 
97 331 564 604 749 
82 250 305 307 479 
21 439 487 797 951 
182 500 503 753 993 
159 638 756 812 878 
135 157 662 944 945 
12 81 287 344 463 
147 389 544 699 918 
47 346 358 406 505 
36 286 427 428 578 
307 412 495 824 933 
26 92 382 518 766 
41 59 207 696 700 
567 572 790 831 955 
268 272 317 799 801 
306 505 507 578 806 
74 188 265 350 355 
50 90 266 606 686 
403 745 821 908 925 
21 152 262 407 577 
86 133 182 767 772 
299 325 717 739 918 
81 238 663 832 909 
27 33 226 518 688 
24 121 166 568 685 
193 231 578 740 900 
153 368 421 453 875 
185 283 507 545 754 
184 298 781 863 872 
162 207 257 551 800 
258 335 342 488 934 
92 529 686 852 977 
105 255 674 784 801 
20 599 824 893 955 
242 324 412 445 798 
193 586 685 731 882 
52 79 164 446 921 
114 188 515 594 867 
233 323 479 859 866 
105 491 626 720 934 
147 206 241 397 760 
213 261 748 760 799 
67 98 447 529 996 
92 276 468 501 837 
85 353 519 529 610 
240 639 654 845 859 
491 557 615 815 835 
586 627 635 645 660 
171 190 194 772 812 
13 384 746 770 972 
263 500 536 878 938 
292 371 383 513 811 
42 54 116 770 957 
146 428 674 691 694 
84 500 638 697 704 
170 363 610 687 753 
19 169 465 752 969 
174 186 353 504 961 
27 144 445 703 727 
206 659 838 840 912 
415 483 560 566 806 
70 147 713 840 935 
36 245 543 760 789 
74 231 330 700 948 
156 700 726 900 902 
53 651 691 806 929 
296 384 585 722 854 
201 202 590 823 972 
368 538 637 897 945 
the 8th hypergraph
127 200 391 655 912 
105 156 445 450 866 
30 113 197 663 977 
11 220 666 856 979 
56 179 422 659 895 
69 275 340 383 994 
113 129 447 755 995 
38 361 380 417 939 
288 399 803 852 965 
147 716 885 897 981 
107 242 385 412 787 
523 661 712 725 893 
65 187 440 524 931 
153 411 721 758 821 
88 430 596 764 950 
5 316 377 557 971 
264 457 557 973 977 
179 391 497 766 870 
87 372 474 655 783 
0 155 369 561 580 
155 398 636 746 801 
309 353 846 916 950 
5 677 684 717 987 
41 357 383 448 638 
47 131 592 625 939 
115 224 594 852 956 
63 116 170 241 544 
102 212 250 639 739 
74 76 365 570 656 
9 11 433 532 704 
110 281 387 941 988 
184 453 565 679 915 
182 186 521 852 890 
358 776 787 796 880 
356 483 596 911 993 
343 443 535 698 867 
460 532 547 723 962 
178 480 522 606 709 
1 249 316 476 835 
432 434 491 589 905 
9 56 312 584 784 
285 297 611 636 649 
106 421 588 744 863 
28 138 309 346 833 
421 517 814 872 967 
16 231 623 832 884 
112 439 763 769 926 
16 28 546 902 991 
406 710 910 965 990 
119 557 726 749 937 
498 583 688 783 911 
83 286 327 521 651 
84 563 831 879 965 
206 246 525 532 578 
210 431 591 655 869 
48 155 276 329 370 
153 197 276 452 733 
156 439 540 967 970 
24 274 753 781 831 
102 140 201 511 872 
165 326 336 573 923 
24 323 338 835 915 
285 313 314 519 591 
15 36 142 395 541 
154 175 587 657 748 
97 157 297 472 606 
368 598 771 794 907 
204 323 614 868 991 
302 459 707 760 908 
37 601 650 707 992 
68 110 193 231 673 
1 142 248 281 841 
146 436 512 690 694 
43 207 400 434 970 
231 281 400 589 872 
175 224 307 440 564 
414 742 782 805 953 
52 119 493 563 669 
143 260 658 695 884 
39 237 285 402 658 
307 464 693 812 887 
146 244 298 554 642 
6 280 447 601 722 
126 321 347 492 897 
511 581 650 660 897 
309 542 573 610 959 
13 179 311 504 996 
313 549 618 869 964 
205 244 661 724 939 
371 463 518 533 673 
73 92 360 376 680 
76 280 364 630 688 
115 257 365 556 591 
241 283 332 540 759 
33 309 379 768 800 
39 373 789 799 901 
63 65 99 686 937 
335 529 734 765 919 
441 521 596 771 992 
187 379 500 808 872 
43 121 231 455 974 
94 169 260 435 851 
7 103 261 549 683 
27 209 512 851 906 
0 77 353 368 513 
10 36 74 198 336 
14 17 166 322 345 
39 475 638 663 710 
275 376 584 783 868 
145 324 505 776 971 
229 258 310 557 783 
397 554 689 749 817 
173 238 240 555 611 
59 155 399 565 573 
70 349 415 517 688 
38 390 536 581 584 
111 485 704 793 961 
22 39 109 364 797 
98 349 598 695 724 
304 562 577 926 999 
79 366 415 571 654 
312 519 522 865 880 
129 456 706 823 839 
298 313 520 623 828 
105 445 564 589 636 
115 180 335 409 809 
38 214 710 748 920 
243 305 361 466 551 
237 630 822 834 898 
519 573 653 804 985 
15 647 716 910 997 
9 147 224 439 823 
41 515 913 915 929 
49 345 511 536 709 
47 96 132 832 919 
134 186 279 462 793 
223 241 448 552 601 
332 387 537 563 667 
125 408 517 614 962 
94 382 641 864 999 
596 621 786 797 853 
217 548 554 592 858 
147 269 507 808 813 
354 404 652 777 905 
109 184 277 453 760 
12 550 571 585 750 
25 99 435 705 815 
473 474 745 825 853 
353 492 548 711 845 
45 116 421 501 909 
485 533 614 731 979 
342 628 632 693 754 
109 234 481 615 849 
5 217 454 643 942 
82 112 356 417 936 
74 328 759 852 946 
168 170 678 811 862 
148 514 554 609 848 
85 267 820 879 990 
316 353 460 822 899 
595 618 626 692 821 
57 532 575 863 953 
131 277 368 496 660 
5 261 332 359 831 
451 582 750 794 910 
30 376 475 565 962 
74 466 613 811 827 
636 666 699 741 840 
218 355 370 552 807 
118 261 682 871 950 
95 281 360 464 744 
210 265 468 494 934 
29 520 542 831 875 
92 480 497 617 986 
256 464 618 646 868 
12 22 63 226 825 
494 506 756 772 802 
18 103 675 688 894 
301 713 780 869 876 
5 120 297 577 674 
411 458 612 802 920 
170 412 433 499 676 
267 465 473 763 812 
187 664 691 817 942 
0 150 389 668 720 
213 257 259 345 423 
186 227 332 577 946 
24 101 198 431 784 
253 305 389 594 897 
86 257 582 762 805 
98 162 171 440 774 
30 451 633 817 861 
36 380 396 560 625 
468 671 751 792 798 
178 293 389 652 662 
71 427 508 716 841 
387 510 548 553 908 
81 95 100 134 953 
27 57 749 785 815 
174 259 297 763 796 
85 333 434 449 676 
321 837 842 853 898 
284 296 365 782 843 
129 785 875 878 933 
40 480 682 784 970 
189 394 480 504 709 
378 448 644 706 939 
284 419 433 806 841 
247 412 427 601 740 
56 112 402 550 711 
143 209 617 816 832 
206 247 331 595 855 
80 448 564 695 925 
89 370 554 740 999 
1 61 75 441 642 
441 622 785 924 984 
95 203 257 373 461 
69 257 545 838 909 
178 300 417 934 946 
553 561 681 890 949 
150 166 289 501 706 
397 408 708 740 855 
15 54 339 417 871 
54 137 227 905 991 
185 325 545 645 728 
433 606 651 896 950 
53 58 717 812 881 
356 656 658 709 890 
525 591 604 632 906 
103 148 205 839 873 
317 357 392 616 644 
101 338 430 734 988 
65 210 911 953 970 
34 522 576 693 935 
9 305 502 507 531 
28 54 630 859 893 
35 277 291 351 576 
32 47 176 549 938 
17 110 307 855 936 
13 181 440 530 627 
250 546 713 793 927 
450 527 770 901 947 
84 199 456 490 546 
14 74 272 687 956 
502 580 635 668 966 
389 401 433 556 786 
89 123 246 425 438 
82 235 379 670 733 
459 719 728 864 943 
359 455 533 700 788 
321 483 818 839 917 
47 564 572 758 880 
369 460 779 941 975 
20 115 154 333 407 
76 130 138 489 590 
346 637 737 911 965 
178 204 222 476 978 
21 201 379 482 808 
93 403 697 768 989 
207 284 523 943 993 
100 504 752 801 809 
299 303 605 658 744 
158 363 479 579 829 
85 388 510 596 938 
147 227 259 654 888 
28 121 148 304 940 
59 323 431 659 877 
141 426 632 718 861 
103 475 748 752 898 
469 538 572 698 963 
24 93 253 610 699 
43 60 228 435 840 
102 115 123 481 979 
62 460 480 584 725 
259 347 472 621 848 
210 268 631 774 848 
32 133 418 711 834 
210 225 652 755 937 
58 273 356 683 938 
211 306 389 473 614 
224 385 658 738 888 
135 598 603 620 948 
345 501 528 556 961 
460 510 622 634 901 
341 554 558 830 937 
58 90 759 856 986 
151 249 591 729 865 
5 297 387 707 831 
34 146 155 192 352 
127 140 757 934 963 
275 286 313 707 718 
391 397 608 631 756 
346 373 446 940 977 
75 424 564 822 989 
95 110 425 722 746 
0 116 211 385 837 
117 653 662 782 824 
322 506 518 575 799 
146 398 440 718 876 
264 371 618 621 845 
105 173 273 602 782 
224 320 438 455 757 
218 463 542 657 855 
68 211 383 520 865 
150 585 673 729 961 
378 415 417 741 863 
246 481 574 605 882 
78 329 715 886 985 
22 484 490 706 870 
82 129 329 488 504 
20 173 418 556 811 
102 311 589 660 874 
45 500 509 704 813 
368 561 881 904 942 
155 254 581 856 996 
163 384 516 723 804 
233 430 458 720 784 
457 465 537 708 933 
111 298 352 546 932 
26 204 251 337 364 
107 381 618 766 891 
4 25 693 989 993 
60 91 418 747 754 
110 149 167 346 535 
26 246 382 560 572 
343 605 624 626 754 
201 468 741 750 798 
67 109 236 822 905 
489 880 947 951 976 
311 562 575 657 892 
129 539 663 733 791 
194 721 733 866 965 
304 343 500 753 868 
305 441 546 577 748 
78 243 329 612 963 
26 237 336 694 751 
20 197 268 478 806 
324 383 504 727 854 
7 112 325 472 927 
52 198 309 488 832 
141 411 504 755 775 
575 635 768 885 926 
6 80 489 513 697 
43 88 123 722 766 
41 50 330 800 802 
251 419 487 503 968 
127 324 380 416 752 
446 558 587 792 797 
55 92 309 364 410 
58 396 558 575 798 
127 296 602 827 931 
222 234 329 547 597 
49 92 210 675 953 
258 328 544 617 704 
382 728 799 947 990 
58 110 213 587 793 
0 187 289 415 900 
51 77 370 676 878 
166 333 393 487 640 
45 134 402 458 976 
130 232 285 625 876 
135 172 245 532 780 
329 364 382 441 506 
133 377 531 554 843 
125 309 501 598 994 
273 306 711 749 920 
7 422 444 832 878 
200 395 472 548 605 
137 892 938 946 963 
113 271 289 578 889 
43 576 730 822 977 
355 390 463 738 886 
165 507 558 626 899 
419 651 702 719 843 
28 35 425 491 733 
382 732 759 819 920 
75 132 175 344 808 
163 190 566 736 875 
280 379 462 503 597 
192 214 336 503 827 
26 136 297 340 369 
63 348 530 603 677 
44 138 411 658 766 
291 356 551 854 936 
191 394 438 511 739 
26 489 542 847 907 
497 612 741 813 954 
180 185 645 720 883 
283 490 600 665 899 
306 332 406 780 866 
380 481 578 825 899 
422 545 579 759 863 
386 649 887 893 932 
25 391 442 544 895 
19 81 269 365 938 
385 509 751 788 904 
5 109 383 737 859 
187 439 489 588 654 
374 776 878 955 989 
104 307 466 609 928 
41 541 565 608 719 
539 646 762 809 821 
112 307 448 547 621 
331 467 593 741 888 
90 248 361 764 777 
134 231 369 393 680 
60 182 722 806 876 
290 326 436 725 852 
7 9 243 387 537 
69 259 649 742 972 
172 437 442 875 882 
123 272 380 410 547 
151 203 313 403 743 
162 175 232 476 895 
128 130 234 558 654 
93 474 724 782 912 
240 364 452 708 967 
521 582 583 668 771 
25 384 635 723 934 
154 162 187 652 765 
159 278 350 455 714 
434 441 465 509 920 
246 422 618 861 968 
414 488 553 624 701 
103 265 304 708 800 
247 325 403 673 765 
460 507 642 681 945 
160 203 479 885 943 
129 480 663 845 914 
17 232 468 481 823 
31 136 360 573 665 
85 100 736 794 825 
182 399 403 555 781 
136 192 311 313 694 
33 59 112 521 827 
309 337 361 482 824 
302 413 873 875 953 
166 256 440 678 846 
281 287 305 455 844 
338 400 620 637 812 
182 183 200 279 300 
137 284 468 775 815 
521 562 626 687 759 
212 343 368 569 717 
169 251 396 566 811 
238 533 612 638 906 
215 345 451 863 981 
6 136 600 639 727 
298 341 443 445 993 
162 489 829 883 904 
62 126 339 721 738 
322 470 504 538 722 
126 227 253 611 910 
31 373 564 571 913 
476 575 823 995 997 
62 208 470 595 626 
52 145 183 269 901 
24 98 129 517 691 
207 218 355 735 847 
178 352 480 615 629 
64 426 562 812 904 
112 148 499 542 560 
29 222 256 371 781 
71 100 192 220 362 
230 290 657 765 828 
17 25 234 746 975 
235 346 504 681 977 
30 201 359 601 942 
28 258 446 976 995 
250 638 844 870 909 
319 413 451 456 860 
66 123 316 834 922 
485 559 708 828 898 
139 482 599 735 933 
99 137 306 545 919 
20 69 224 533 714 
120 172 213 627 692 
139 393 562 589 960 
237 381 796 814 936 
160 493 699 790 933 
8 69 144 839 863 
87 532 743 819 902 
194 293 680 812 818 
53 289 647 779 809 
195 548 634 724 982 
54 520 758 836 889 
10 157 210 719 895 
87 120 391 641 650 
172 290 573 724 933 
84 668 731 905 921 
170 318 790 791 877 
16 74 268 286 368 
103 428 514 855 906 
231 279 380 396 663 
10 17 147 479 760 
322 527 888 912 970 
93 244 285 295 790 
257 469 587 917 988 
369 465 514 613 967 
334 350 437 773 826 
40 215 279 293 932 
122 283 655 711 994 
4 275 419 705 911 
94 155 333 831 955 
570 729 877 927 999 
459 478 515 674 685 
411 467 470 719 795 
8 120 170 763 876 
87 146 234 299 631 
94 140 244 370 378 
112 484 796 875 984 
137 235 502 561 683 
8 17 70 304 946 
70 448 577 602 894 
71 304 409 507 682 
19 337 505 584 669 
32 267 473 552 590 
134 166 293 487 788 
113 322 409 532 973 
67 376 857 861 886 
114 131 132 395 694 
155 164 231 477 966 
89 197 568 603 753 
247 336 468 775 795 
385 389 796 877 924 
346 776 842 847 905 
91 160 250 386 804 
278 664 770 918 975 
186 244 403 526 825 
65 92 244 543 584 
369 401 516 869 873 
453 564 665 696 807 
216 225 298 636 718 
640 851 871 881 958 
11 37 747 876 920 
56 215 275 436 893 
90 437 485 554 663 
66 119 129 661 671 
34 260 336 625 968 
63 223 309 604 886 
35 159 363 450 656 
270 289 406 531 722 
164 539 854 869 878 
222 332 441 670 989 
320 336 393 426 520 
353 358 652 667 719 
40 104 467 532 661 
26 155 253 300 801 
44 236 258 607 625 
112 382 691 777 899 
87 241 487 659 973 
143 457 496 975 999 
20 99 161 282 713 
437 547 594 664 869 
36 412 635 731 845 
0 343 502 639 838 
101 287 519 720 745 
135 215 287 938 972 
14 260 628 739 825 
125 173 572 929 991 
160 279 308 588 599 
144 167 489 660 960 
7 18 386 652 756 
2 105 266 709 779 
42 118 632 706 782 
273 324 627 721 855 
415 453 594 725 977 
142 613 761 784 871 
322 335 339 754 975 
117 384 409 561 743 
142 575 658 868 962 
92 610 638 714 826 
11 350 496 581 814 
40 163 352 762 819 
103 416 591 665 993 
230 262 520 631 689 
300 328 514 817 891 
113 121 279 281 494 
256 366 485 706 951 
95 126 205 351 374 
58 94 628 647 963 
25 31 83 361 517 
197 296 404 618 678 
20 43 112 654 825 
496 632 748 774 870 
125 356 379 388 668 
25 444 533 666 757 
142 177 414 798 928 
90 174 550 833 953 
520 656 658 820 999 
134 219 226 537 883 
324 350 544 563 672 
11 227 324 812 992 
174 176 248 406 745 
14 54 651 754 817 
124 695 698 732 838 
189 216 326 582 759 
19 76 477 514 622 
99 141 320 788 914 
172 405 769 947 951 
246 247 385 794 858 
483 663 688 888 909 
337 544 711 763 891 
66 146 180 676 785 
71 170 252 467 678 
254 263 335 472 852 
98 284 551 687 779 
526 563 679 826 867 
183 218 368 520 791 
124 542 549 936 975 
136 344 549 829 908 
64 407 612 730 837 
311 451 464 714 846 
79 388 674 809 918 
106 161 181 229 850 
51 137 280 469 990 
361 392 835 847 874 
153 253 269 300 324 
61 341 407 486 596 
225 532 546 590 723 
126 376 529 580 973 
26 109 351 519 787 
88 135 334 455 663 
453 543 566 708 869 
176 352 498 760 819 
162 204 241 367 647 
85 368 464 673 801 
66 481 734 750 922 
7 381 553 737 897 
559 749 759 863 933 
253 341 491 726 929 
120 435 439 448 959 
69 278 388 473 493 
28 75 285 490 914 
146 833 838 894 971 
1 17 264 335 575 
157 235 303 554 719 
92 357 377 416 559 
103 214 816 971 998 
357 479 856 948 968 
18 41 252 378 423 
236 462 611 697 915 
122 209 295 460 675 
275 419 432 450 928 
119 147 168 479 703 
28 369 429 431 673 
62 117 122 158 687 
152 500 831 844 968 
169 581 679 691 771 
7 10 244 475 559 
16 156 451 553 919 
419 525 611 713 905 
58 70 354 370 995 
97 483 509 885 896 
193 213 241 496 894 
183 452 676 814 941 
149 444 445 657 825 
133 478 591 741 930 
25 272 377 507 880 
6 104 190 223 671 
315 436 487 641 912 
100 218 276 314 695 
315 395 801 813 829 
575 641 792 905 953 
15 39 99 933 966 
388 652 689 712 862 
92 94 632 774 779 
135 338 764 819 975 
148 184 389 602 950 
212 342 398 710 764 
24 48 785 793 850 
74 248 366 596 880 
90 356 614 663 751 
392 403 420 515 640 
147 435 630 633 681 
118 229 418 465 980 
353 485 709 822 997 
246 826 872 887 986 
138 277 369 390 803 
122 256 320 756 991 
209 695 789 812 921 
68 222 360 780 869 
173 355 617 682 693 
273 462 547 730 829 
378 589 742 787 902 
9 538 726 806 965 
79 351 701 751 908 
198 345 411 634 749 
521 530 571 819 842 
4 120 455 729 934 
30 315 374 819 855 
254 385 739 767 929 
97 288 319 330 638 
62 135 305 427 646 
174 216 446 909 973 
14 36 165 390 495 
101 113 186 387 596 
34 47 355 689 773 
310 541 567 593 723 
20 245 543 601 622 
193 416 608 620 912 
56 337 609 858 993 
103 297 737 765 803 
68 291 322 331 875 
170 369 540 796 976 
147 731 736 776 925 
41 175 644 658 880 
5 289 321 588 776 
79 95 291 471 644 
73 484 586 679 730 
176 628 682 725 988 
403 662 680 763 869 
33 329 377 697 942 
317 417 547 623 646 
344 401 649 704 859 
114 397 421 736 915 
80 291 314 348 398 
7 25 227 348 864 
143 289 786 829 902 
15 47 219 734 749 
194 330 523 713 971 
400 525 758 842 951 
606 628 713 714 826 
71 158 159 709 941 
78 202 595 695 716 
41 72 215 470 880 
87 726 814 947 996 
46 73 110 270 547 
19 144 419 466 722 
3 258 371 383 528 
192 366 408 416 865 
192 293 306 382 994 
246 497 684 860 924 
9 46 108 378 516 
83 243 892 937 980 
253 295 304 379 539 
36 428 560 578 611 
109 294 493 767 849 
341 700 767 772 889 
485 562 670 882 995 
230 234 251 340 799 
94 618 682 789 793 
362 496 655 764 904 
255 290 454 755 967 
81 211 319 550 818 
261 494 503 707 731 
305 356 428 490 744 
6 257 405 446 761 
319 467 555 667 679 
84 108 635 648 653 
248 285 471 694 752 
54 270 305 487 563 
355 468 620 676 856 
67 463 499 847 956 
193 413 494 729 819 
284 320 374 699 700 
144 439 622 812 826 
158 301 628 705 927 
39 288 458 583 759 
113 323 462 619 874 
156 342 478 518 990 
61 63 280 562 719 
310 389 756 895 934 
125 441 471 656 870 
22 288 327 390 569 
21 371 427 616 758 
87 256 517 727 761 
172 295 419 884 976 
235 340 376 647 774 
399 462 467 526 884 
76 515 632 691 916 
82 178 320 369 408 
428 754 788 790 937 
75 711 748 752 876 
130 256 343 502 557 
72 183 352 674 897 
55 185 256 891 988 
58 177 336 747 918 
76 441 518 862 863 
63 372 455 764 968 
42 475 519 542 991 
118 509 558 660 738 
85 220 409 658 802 
84 125 668 756 985 
14 27 80 214 982 
90 596 734 841 960 
54 325 340 384 592 
164 447 463 833 897 
234 381 440 861 944 
485 577 696 932 946 
190 275 402 411 610 
168 212 467 653 712 
572 766 822 894 908 
19 100 268 594 792 
53 109 138 349 900 
189 448 569 744 877 
262 384 504 546 800 
73 566 751 883 969 
88 172 178 537 578 
73 603 729 902 954 
308 715 735 832 845 
38 585 737 745 798 
19 362 488 777 960 
207 305 529 611 772 
176 180 190 275 572 
208 524 582 734 848 
300 698 810 821 881 
83 165 310 553 592 
17 81 574 690 978 
178 365 512 652 794 
151 156 405 409 959 
321 382 453 780 971 
81 320 585 939 981 
25 125 429 817 893 
25 133 206 841 874 
345 382 663 795 978 
105 274 384 701 804 
114 406 813 928 995 
518 725 740 820 881 
107 278 371 592 931 
89 91 207 488 989 
109 310 779 847 934 
51 118 182 479 540 
164 297 311 610 935 
429 612 689 845 847 
63 141 257 296 416 
59 499 843 878 907 
42 159 256 418 514 
152 228 404 660 806 
459 870 893 902 918 
0 599 716 858 912 
60 228 280 402 948 
158 313 594 725 747 
97 249 566 570 733 
217 221 620 664 904 
4 193 239 685 984 
111 338 374 656 795 
228 498 636 862 974 
536 627 650 842 951 
60 199 276 482 838 
199 246 321 451 631 
143 329 455 535 721 
157 362 484 617 778 
434 577 624 864 970 
343 716 723 786 957 
216 638 765 829 976 
271 417 493 882 987 
330 499 587 720 829 
185 264 297 381 485 
566 578 619 799 830 
17 50 107 291 748 
297 309 380 654 846 
543 666 701 758 877 
161 263 301 471 492 
29 375 427 532 846 
22 145 179 540 969 
1 314 460 844 882 
2 301 365 569 681 
20 120 139 769 841 
21 219 766 858 932 
325 482 688 753 949 
509 665 817 852 931 
309 403 570 770 849 
179 430 542 666 994 
158 343 375 927 936 
104 128 390 662 857 
105 181 411 825 983 
189 234 314 320 607 
93 239 362 731 916 
73 219 602 634 713 
1 106 467 797 873 
69 137 385 442 934 
173 284 480 487 562 
43 71 479 627 895 
57 232 322 736 752 
73 93 207 636 816 
79 94 298 811 986 
142 171 421 576 941 
11 18 255 415 650 
174 234 566 758 776 
279 344 461 791 818 
184 190 198 295 688 
195 230 291 542 623 
199 420 750 774 936 
23 348 495 742 964 
54 217 426 571 666 
1 317 572 703 722 
45 123 143 211 611 
16 184 440 537 917 
51 489 510 512 563 
20 179 205 810 858 
361 389 465 516 936 
377 770 814 846 894 
299 409 414 532 842 
475 544 938 958 966 
4 22 301 509 948 
21 42 323 829 898 
67 181 256 298 623 
36 303 325 852 962 
152 305 334 765 900 
11 632 635 746 952 
118 293 315 378 588 
125 213 269 383 471 
1 174 416 420 457 
196 385 446 539 576 
78 119 181 392 673 
28 69 163 228 666 
480 520 629 946 976 
58 447 762 825 830 
151 236 312 563 677 
401 582 668 758 779 
44 230 256 601 764 
189 350 449 551 634 
335 554 671 747 773 
16 105 332 578 644 
69 134 442 590 980 
204 215 629 936 974 
380 431 537 780 995 
53 111 167 208 402 
94 278 466 662 760 
48 257 414 910 991 
31 597 790 926 946 
9 83 102 154 185 
229 247 249 422 939 
395 418 678 810 976 
449 508 607 871 974 
211 437 445 574 986 
147 347 455 521 629 
299 332 345 358 901 
261 400 721 749 929 
236 676 874 956 987 
51 141 538 748 871 
360 684 809 810 990 
130 170 425 859 912 
705 823 833 930 932 
204 473 482 568 996 
122 215 265 373 472 
108 309 359 513 658 
504 610 622 744 945 
199 401 596 894 896 
237 385 535 915 939 
291 336 437 765 848 
91 444 748 758 988 
164 507 550 694 784 
377 445 563 843 953 
93 206 745 838 886 
109 834 905 968 980 
62 363 454 908 917 
286 334 410 893 948 
316 318 411 523 601 
99 375 608 626 824 
267 385 463 638 895 
132 297 308 415 632 
26 223 326 499 645 
155 235 237 266 369 
40 155 177 261 686 
63 107 687 926 989 
238 434 646 663 883 
316 342 875 886 989 
161 712 735 797 859 
132 205 403 558 912 
82 391 536 642 935 
127 178 352 561 951 
78 391 578 675 702 
254 446 466 745 962 
16 135 260 287 974 
127 133 382 462 644 
56 256 276 732 957 
215 320 383 718 974 
559 600 611 744 811 
613 642 795 911 934 
133 377 425 581 770 
50 316 405 575 697 
282 539 597 762 878 
190 487 550 615 961 
432 437 822 830 934 
87 89 173 369 896 
220 242 299 706 748 
391 492 530 875 910 
683 693 767 770 851 
72 501 627 740 790 
80 101 291 476 841 
76 573 593 648 913 
336 499 661 690 977 
34 65 275 355 836 
13 195 265 343 657 
182 232 238 297 499 
25 249 779 862 903 
0 65 211 318 825 
313 539 586 687 824 
280 316 349 932 999 
84 200 242 283 302 
95 127 437 695 878 
150 298 443 639 861 
55 637 744 747 832 
24 140 397 569 923 
144 479 629 853 941 
2 159 232 268 534 
466 581 622 625 914 
17 32 318 720 917 
87 581 720 740 820 
88 341 505 957 962 
35 248 630 854 947 
267 338 469 836 918 
67 336 350 424 827 
209 274 694 808 880 
321 324 350 429 820 
85 468 684 894 975 
33 97 105 177 261 
165 176 476 695 920 
216 466 506 622 939 
164 194 353 410 667 
32 62 204 716 820 
56 526 668 761 953 
33 43 410 644 732 
17 18 267 464 823 
2 466 643 731 986 
313 390 391 727 990 
135 219 410 786 970 
195 423 471 608 872 
138 256 657 773 893 
442 636 738 754 976 
200 245 286 467 604 
48 185 254 608 866 
292 440 571 629 690 
294 691 712 932 981 
583 623 686 884 903 
15 53 580 734 964 
109 567 783 839 998 
7 13 84 175 537 
136 174 338 665 863 
20 88 308 575 733 
44 112 469 907 951 
413 769 871 896 935 
173 429 553 637 902 
160 591 621 623 729 
360 563 833 947 964 
83 696 830 858 924 
210 274 487 739 883 
355 526 568 956 967 
5 76 437 626 876 
191 228 349 460 798 
500 534 637 790 851 
59 456 563 677 760 
110 128 216 308 607 
209 485 561 635 714 
172 234 298 442 871 
125 425 731 923 979 
400 540 572 790 866 
219 342 510 549 793 
115 171 461 621 922 
43 603 686 812 917 
10 125 193 354 781 
71 133 306 410 933 
52 302 447 622 864 
212 292 682 821 861 
223 511 747 754 913 
177 445 665 816 822 
101 164 317 374 958 
9 31 146 307 714 
65 158 225 249 368 
407 470 520 651 731 
287 551 631 850 891 
259 372 520 726 781 
442 521 641 654 928 
43 179 602 718 896 
1 134 450 602 725 
255 303 381 497 639 
61 277 816 921 930 
77 169 293 829 855 
318 442 595 657 843 
85 381 736 935 950 
132 360 745 789 806 
4 246 797 818 903 
448 707 827 838 859 
23 169 182 399 599 
7 60 738 817 875 
322 347 466 642 785 
106 124 401 469 630 
32 504 733 846 870 
377 414 488 707 754 
240 251 696 742 898 
49 145 255 648 678 
195 471 588 793 987 
518 572 736 835 950 
235 358 406 618 911 
79 260 507 520 638 
534 562 581 594 905 
231 285 288 552 927 
245 268 517 780 841 
67 417 440 555 754 
0 73 715 858 893 
25 87 118 621 942 
32 201 480 834 947 
3 91 567 699 792 
198 223 626 807 862 
410 452 675 800 933 
277 318 552 587 728 
272 309 471 475 583 
420 508 527 673 742 
58 86 605 811 980 
148 725 778 860 871 
124 415 505 885 962 
274 381 592 901 916 
61 212 233 420 918 
43 393 603 737 743 
185 419 738 933 980 
43 242 389 663 830 
46 301 671 685 955 
159 226 309 971 982 
368 370 500 773 908 
358 760 829 842 860 
252 629 643 877 987 
120 326 350 371 488 
124 519 743 811 954 
476 484 584 691 706 
105 233 631 644 773 
133 688 752 841 867 
129 182 690 805 819 
77 204 283 412 973 
27 443 601 778 818 
126 320 325 752 772 
297 574 681 835 995 
197 499 593 768 965 
302 310 466 729 814 
117 255 663 687 882 
183 232 536 901 959 
3 129 152 283 492 
173 256 357 407 424 
85 202 346 568 594 
193 418 529 731 739 
145 428 574 838 845 
546 571 596 779 838 
21 352 432 509 630 
21 315 325 408 564 
43 219 452 740 878 
349 616 683 733 951 
407 417 550 640 916 
287 581 594 820 955 
269 270 384 579 944 
43 160 345 370 625 
150 299 523 530 662 
419 433 519 769 810 
116 303 312 784 904 
31 152 160 604 626 
94 96 468 515 650 
18 100 161 437 879 
39 119 236 353 807 
270 355 767 866 899 
218 420 590 809 875 
64 365 505 689 836 
71 367 628 676 749 
102 155 447 523 707 
297 381 746 761 962 
142 450 547 760 762 
86 317 336 342 353 
163 225 530 602 854 
32 543 553 579 943 
27 46 376 463 574 
130 202 245 536 539 
0 53 177 336 576 
27 74 128 331 701 
265 407 488 495 681 
124 241 243 245 580 
